NumID,Player ID,Year,Team,G,W,L,SV,HLD,HP,CG,SHO,PCT,BF,IP,H,HR,BB,HB,SO,WP,BK,R,ER,ERA
452,51355153,2021,Nippon-Ham,23,10,9,0,0,0,1,1,0.526,610,146,125,8,53,6,141,1,0,51,47,2.9
453,51355153,2022,Nippon-Ham,26,10,9,1,1,1,2,2,0.526,653,155.2,140,5,49,5,112,5,0,60,51,2.95
454,51355153,2023,Nippon-Ham,24,7,10,0,0,0,3,1,0.412,649,153.1,147,11,41,8,134,2,0,64,59,3.46
455,51355153,2024,Nippon-Ham,26,14,5,0,0,0,5,4,0.737,710,176.1,150,14,39,3,161,1,0,60,52,2.65
456,51355153,2025,Nippon-Ham,9,6,2,0,0,0,2,0,0.75,265,68,51,8,10,2,66,3,0,20,18,2.38
457,61165157,2023,Rakuten,25,1,0,0,3,4,0,0,1,98,22,18,1,14,3,9,2,0,11,8,3.27
458,61165157,2024,Rakuten,6,0,0,0,1,1,0,0,0,29,5.2,7,0,4,2,6,0,0,5,5,7.94
459,71375153,2021,Hanshin,23,10,7,0,1,1,1,0,0.588,557,140.1,119,15,34,3,79,1,0,42,38,2.44
460,71375153,2022,Hanshin,20,9,5,0,0,0,6,2,0.643,539,136.2,119,10,22,2,92,1,0,45,40,2.63
461,71375153,2023,Hanshin,21,10,5,0,0,0,3,2,0.667,572,146.2,120,8,21,4,91,3,0,40,39,2.39
462,71375153,2024,Hanshin,18,4,5,0,0,0,1,0,0.444,323,74,90,5,16,2,33,1,0,46,38,4.62
463,71375153,2025,Hanshin,1,0,0,0,0,0,0,0,0,2,0.2,0,0,0,0,0,0,0,0,0,0
464,91395153,2024,Yomiuri,8,0,0,0,1,1,0,0,0,32,8.2,5,0,3,1,8,0,0,1,1,1.04
465,51355159,2024,SoftBank,15,1,1,1,2,3,0,0,0.5,53,13,10,2,2,1,10,0,0,6,5,3.46
466,51355159,2025,SoftBank,6,0,0,0,1,1,0,0,0,31,7.2,7,0,1,1,3,0,0,1,1,1.17
467,51355139,2014,Hanshin,6,1,4,0,0,0,0,0,0.2,127,29.1,24,2,15,0,21,0,0,18,15,4.6
468,51355139,2015,Hanshin,5,1,1,0,0,0,0,0,0.5,95,20.2,24,2,11,2,11,3,0,12,10,4.35
469,51355139,2016,Hanshin,25,10,9,0,0,0,2,2,0.526,644,158.1,119,10,55,3,156,6,0,56,51,2.9
470,51355139,2017,Hanshin,18,5,10,0,0,0,0,0,0.333,428,98,93,14,44,4,93,3,0,56,54,4.96
471,51355139,2018,Hanshin,23,7,10,0,0,0,1,0,0.412,554,132,128,18,32,1,122,1,0,56,51,3.48
472,51355139,2019,Hanshin,8,2,4,0,0,0,0,0,0.333,173,40.1,43,4,15,0,33,0,0,19,18,4.02
473,51355139,2020,Hanshin,38,7,3,0,8,13,0,0,0.7,298,71,67,7,23,0,63,3,0,32,26,3.3
474,51355139,2021,Hanshin,46,4,0,0,12,16,0,0,1,174,38.2,42,4,14,3,33,1,0,21,20,4.66
475,51355139,2022,Hanshin,53,2,1,0,11,13,0,0,0.667,176,42,34,1,12,2,38,1,0,16,12,2.57
476,51355139,2023,Hanshin,50,1,0,0,24,25,0,0,1,177,43.1,36,2,12,2,30,0,0,15,13,2.7
477,51355139,2024,Hanshin,2,0,1,0,0,0,0,0,0,9,1.2,1,0,2,1,2,0,0,2,1,5.4
478,51355139,2025,Hanshin,8,2,0,0,2,4,0,0,1,31,7.2,5,0,3,0,4,1,0,1,1,1.17
479,31335116,2008,SoftBank,1,0,0,0,0,0,0,0,0,15,3,7,0,0,0,1,0,0,3,3,9
480,31335116,2009,SoftBank,1,0,1,0,0,0,0,0,0,19,4.1,7,0,1,0,1,0,0,5,3,6.23
481,31335116,2010,SoftBank,6,0,3,0,0,0,0,0,0,105,22.1,30,2,9,1,9,0,0,21,20,8.06
482,31335116,2011,SoftBank,13,6,2,0,0,0,2,1,0.75,326,79.1,70,4,22,5,33,4,0,27,24,2.72
483,31335116,2012,SoftBank,29,5,10,0,3,4,2,0,0.333,498,120.1,113,5,27,3,77,1,0,46,42,3.14
484,31335116,2013,SoftBank,47,1,4,2,14,15,0,0,0.2,297,68.2,79,9,14,3,54,2,0,39,33,4.33
485,31335116,2014,SoftBank,18,4,1,0,3,3,0,0,0.8,266,62,64,10,15,4,37,0,0,32,28,4.06
486,31335116,2015,SoftBank,8,1,0,0,2,3,0,0,1,46,10.2,11,3,4,0,5,1,0,8,8,6.75
487,31335116,2016,SoftBank,35,4,2,1,9,10,1,1,0.667,347,87.2,77,6,17,0,61,3,0,22,19,1.95
488,31335116,2017,SoftBank,72,6,3,2,40,46,0,0,0.667,289,72.1,55,8,16,2,66,1,0,16,16,1.99
489,31335116,2018,SoftBank,2,1,0,0,1,2,0,0,1,5,2,0,0,0,0,2,0,0,0,0,0
490,31335116,2019,SoftBank,2,0,0,0,0,0,0,0,0,8,2,1,0,1,0,2,0,0,1,1,4.5
491,31335116,2020,SoftBank,17,0,2,0,10,10,0,0,0,70,15,19,3,6,1,20,0,0,12,12,7.2
492,31335116,2021,SoftBank,48,2,5,6,14,16,0,0,0.286,179,45.1,37,7,11,0,56,1,0,21,21,4.17
493,31335116,2022,Chunichi,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,4.17
494,31335116,2024,Chunichi,21,0,0,0,1,1,0,0,0,94,20,24,0,11,0,18,0,0,14,13,5.85
495,31335116,2025,Chunichi,4,1,0,0,0,1,0,0,1,22,4.1,9,1,0,0,3,0,0,1,1,2.08
496,21325150,2025,SoftBank,1,0,0,0,0,0,0,0,0,8,1,4,0,1,0,2,0,0,3,3,27
497,91395130,2018,Lotte,18,1,3,0,6,6,0,0,0.25,117,25.2,28,0,13,1,17,1,0,14,13,4.56
498,91395130,2019,Lotte,21,5,3,0,1,1,0,0,0.625,406,96.1,80,14,47,2,74,2,0,44,39,3.64
499,91395130,2020,Lotte,17,7,7,0,0,1,0,0,0.5,393,90,98,11,35,3,74,4,1,44,42,4.2
500,91395130,2021,Lotte,23,8,8,0,1,1,0,0,0.5,514,120,110,14,46,2,87,7,0,59,59,4.43
501,91395130,2022,Lotte,14,1,0,0,3,4,0,0,1,61,16.1,6,1,8,0,9,1,0,1,1,0.55
502,91395130,2023,Lotte,27,1,0,0,3,4,0,0,1,130,30.2,25,2,14,1,28,3,0,11,10,2.93
503,91395130,2024,Lotte,21,2,0,0,3,5,0,0,1,85,21.2,13,2,9,0,13,2,0,7,7,2.91
504,31335139,2014,Hanshin,17,5,4,0,0,0,0,0,0.556,379,90,85,6,26,4,76,1,0,37,35,3.5
505,31335139,2015,Hanshin,15,3,10,0,0,0,0,0,0.231,326,77,74,7,19,5,57,0,0,39,30,3.51
506,31335139,2016,Hanshin,16,3,5,0,0,0,0,0,0.375,319,74.1,73,10,27,2,59,3,0,33,30,3.63
507,31335139,2017,Hanshin,66,4,1,0,15,19,0,0,0.8,311,71.2,63,2,27,5,88,0,0,28,19,2.39
508,31335139,2018,Hanshin,61,1,3,0,10,11,0,0,0.25,275,62,66,8,25,4,70,5,0,37,34,4.94
509,31335139,2019,Hanshin,48,3,0,0,26,29,0,0,1,204,53.2,24,5,17,3,58,1,0,11,6,1.01
510,31335139,2020,Hanshin,41,5,2,2,17,22,0,0,0.714,163,39.2,26,2,15,2,37,3,0,9,8,1.82
511,31335139,2021,Hanshin,62,3,4,1,41,44,0,0,0.429,230,57.2,47,6,15,0,51,3,0,21,17,2.65
512,31335139,2022,Hanshin,57,1,6,28,11,12,0,0,0.143,239,55,63,1,10,2,44,0,0,16,12,1.96
513,31335139,2023,Hanshin,60,3,3,35,12,15,0,0,0.5,217,56,32,3,14,2,62,0,0,13,11,1.77
514,31335139,2024,Hanshin,60,4,4,23,17,21,0,0,0.5,231,57.1,48,3,15,0,46,1,0,14,14,2.2
515,31335139,2025,Hanshin,23,0,2,13,4,4,0,0,0,86,21.2,19,1,3,0,17,0,0,8,6,2.49
516,1105138,2019,SoftBank,14,2,0,0,3,5,0,0,1,80,18.1,17,1,8,1,18,0,1,5,4,1.96
517,1105138,2020,SoftBank,40,0,1,0,8,8,0,0,0,143,34.2,26,1,19,1,28,1,0,9,8,2.08
518,1105138,2021,SoftBank,31,1,2,0,6,7,0,0,0.333,111,26.1,20,4,13,3,30,2,0,10,8,2.73
519,1105138,2022,SoftBank,30,0,2,0,6,6,0,0,0,116,29,24,3,9,1,25,1,0,12,12,3.72
520,1105138,2023,SoftBank,3,0,0,0,0,0,0,0,0,17,2.2,4,1,3,2,2,0,0,5,5,16.88
521,1105138,2024,Yomiuri,35,2,0,1,5,7,0,0,1,149,37.1,28,0,11,4,30,1,0,10,8,1.93
522,1105138,2025,Yomiuri,5,0,0,0,0,0,0,0,0,27,5.2,6,1,3,1,5,1,0,5,5,7.94
523,43745159,2024,DeNA,25,8,7,0,0,0,0,0,0.533,587,143,109,8,51,6,121,9,0,53,46,2.9
524,43745159,2025,DeNA,9,5,1,0,0,0,0,0,0.833,226,56.2,43,0,15,3,50,3,0,8,8,1.27
525,51555138,2019,SoftBank,65,2,5,8,26,28,0,0,0.286,253,58.2,49,6,34,4,73,3,0,28,27,4.14
526,51555138,2021,SoftBank,22,0,2,1,4,4,0,0,0,88,20.2,16,3,10,2,25,1,0,10,10,4.35
527,51555138,2022,SoftBank,27,2,0,0,3,5,0,0,1,106,25,19,0,14,0,27,0,0,7,7,2.52
528,51555138,2023,SoftBank,46,3,1,2,8,11,0,0,0.75,172,42.2,33,2,13,2,39,0,0,12,12,2.53
529,51555138,2024,Seibu,19,0,2,0,11,11,0,0,0,81,18.1,15,2,10,1,15,0,0,7,6,2.95
530,51555138,2025,Seibu,16,2,1,0,10,12,0,0,0.667,61,14.2,10,1,7,1,15,1,0,2,2,1.23
531,21525139,2016,SoftBank,2,0,0,0,0,0,0,0,0,9,2,3,0,1,0,1,0,0,1,1,4.5
532,21525139,2017,SoftBank,2,0,0,0,0,0,0,0,0,21,4.1,5,3,4,0,2,0,0,5,5,10.38
533,21525139,2018,SoftBank,72,4,3,0,31,35,0,0,0.571,284,66.2,67,5,25,4,53,3,0,25,25,3.38
534,21525139,2019,SoftBank,30,3,1,0,6,9,0,0,0.75,169,36,42,4,22,2,23,1,0,26,24,6
535,21525139,2020,SoftBank,6,0,0,0,0,0,0,0,0,30,6,10,1,3,1,2,0,0,4,4,6
536,21525139,2021,Hanshin,7,1,2,0,1,2,0,0,0.333,29,5.2,7,1,1,1,3,0,0,6,5,7.94
537,21525139,2022,Hanshin,39,0,2,0,7,7,0,0,0,128,29.2,26,1,13,1,30,1,0,8,8,2.43
538,21525139,2023,Hanshin,51,1,5,1,16,17,0,0,0.167,161,38.2,34,3,13,2,32,6,1,12,11,2.56
539,21525139,2024,Hanshin,13,2,0,0,1,3,0,0,1,54,12,11,0,7,1,12,2,0,8,6,4.5
540,21525139,2025,Rakuten,20,1,0,0,7,8,0,0,1,72,19,12,0,6,1,15,0,0,4,4,1.89
541,81585138,2019,DeNA,25,7,6,0,0,0,1,1,0.538,584,134,136,14,51,3,102,3,1,68,59,3.96
542,81585138,2020,DeNA,11,2,3,0,0,0,1,1,0.4,247,59,57,8,20,2,50,4,0,29,27,4.12
543,81585138,2021,DeNA,8,1,3,0,0,0,0,0,0.25,155,34,37,5,17,1,26,1,0,27,27,7.15
544,81585138,2022,DeNA,13,3,6,0,0,0,1,1,0.333,278,66.2,65,8,17,2,49,0,1,40,35,4.73
545,81585138,2023,DeNA,46,5,3,0,4,9,0,0,0.625,270,64,53,3,26,4,54,3,0,21,15,2.11
546,81585138,2024,DeNA,18,2,2,0,1,3,0,0,0.5,110,22.2,32,3,11,1,16,0,0,14,11,4.37
547,51555136,2020,Yakult,3,0,0,0,0,0,0,0,0,44,10,10,0,5,0,10,0,0,6,6,5.4
548,51555136,2021,Yakult,10,4,1,0,0,1,0,0,0.8,180,42.2,39,3,16,2,34,0,0,14,13,2.74
549,51555136,2022,Yakult,3,1,1,0,0,0,0,0,0.5,43,9.1,13,3,2,0,4,0,0,8,8,7.71
550,51555136,2023,Yakult,1,0,0,0,0,0,0,0,0,16,4,0,0,3,2,2,0,0,0,0,0
551,51555136,2024,Yakult,5,0,1,0,0,0,0,0,0,33,7.2,5,1,4,1,8,0,0,3,3,3.52
552,51555136,2025,Yakult,6,0,1,0,0,0,0,0,0,43,9.1,16,4,2,0,5,1,0,8,8,7.71
553,61565150,2025,Chunichi,3,0,1,0,0,0,0,0,0,68,18,11,1,3,1,19,0,0,4,3,1.5
554,51555157,2023,Nippon-Ham,4,2,1,0,0,0,0,0,0.667,97,25,18,0,5,0,23,2,0,7,5,1.8
555,51555157,2024,Nippon-Ham,29,7,6,0,6,8,0,0,0.538,537,136,116,11,24,3,98,1,0,38,36,2.38
556,51555157,2025,Nippon-Ham,7,4,2,0,0,0,4,3,0.667,203,52,44,2,8,0,34,1,0,11,11,1.9
557,21525116,2008,Lotte,15,5,4,0,0,0,1,0,0.556,358,81.2,102,8,12,3,57,1,0,52,44,4.85
558,21525116,2009,Lotte,21,5,8,0,0,0,3,1,0.385,596,143.1,145,11,28,6,115,0,0,62,58,3.64
559,21525116,2010,Lotte,11,6,3,0,0,0,2,1,0.667,306,73,69,3,20,4,51,1,0,24,22,2.71
560,21525116,2011,Lotte,24,12,6,0,0,0,5,3,0.667,681,168.1,146,6,35,8,122,1,0,50,45,2.41
561,21525116,2012,Lotte,12,8,2,0,0,0,3,0,0.8,341,84.2,81,4,15,2,32,0,1,26,25,2.66
562,21525116,2013,Lotte,27,9,11,0,0,0,0,0,0.45,728,168,185,12,46,3,80,2,0,85,78,4.18
563,21525116,2014,Lotte,23,4,9,0,1,1,1,0,0.308,520,116,146,10,33,8,62,3,1,65,60,4.66
564,21525116,2015,Lotte,12,5,4,0,0,0,0,0,0.556,288,62.2,78,9,27,3,31,1,0,45,44,6.32
565,21525116,2016,Lotte,15,6,6,0,0,0,1,1,0.5,373,88.2,84,2,37,3,64,1,3,30,28,2.84
566,21525116,2017,Lotte,21,5,10,0,0,0,1,0,0.333,555,126.1,135,18,37,7,86,1,2,69,63,4.49
567,21525116,2018,Lotte,25,1,3,0,4,4,0,0,0.25,188,47.2,43,5,10,1,31,0,0,17,15,2.83
568,21525116,2019,Lotte,40,5,3,0,14,19,0,0,0.625,168,37.2,47,7,6,1,30,0,0,25,22,5.26
569,21525116,2020,Lotte,32,1,1,0,14,15,0,0,0.5,118,30.1,22,1,9,0,23,0,0,4,4,1.19
570,21525116,2021,Lotte,38,4,2,0,22,26,0,0,0.667,150,36.1,29,4,13,1,26,1,0,11,11,2.72
571,21525116,2022,Lotte,17,2,1,0,8,10,0,0,0.667,63,15.1,14,3,2,1,8,0,0,9,9,5.28
572,21525116,2023,Lotte,6,0,1,0,1,1,0,0,0,37,7.2,15,1,1,0,2,0,0,6,6,7.04
573,21525116,2024,Lotte,8,3,2,0,0,0,0,0,0.6,147,38,28,5,3,2,31,0,0,10,10,2.37
574,1505118,2009,Rakuten,2,0,0,0,0,0,0,0,0,25,5,10,0,1,0,2,0,0,5,5,9
575,1505118,2010,Rakuten,12,0,1,0,5,5,0,0,0,58,12.2,15,2,5,0,11,3,0,8,7,4.97
576,1505118,2012,Rakuten,16,8,5,0,0,0,0,0,0.615,414,103.1,87,4,22,5,79,4,0,30,29,2.53
577,1505118,2013,Rakuten,11,3,4,0,1,1,1,0,0.429,247,59,63,6,19,0,45,1,0,31,29,4.42
578,1505118,2014,Rakuten,25,8,13,0,0,0,1,1,0.381,662,154.1,160,11,46,4,99,3,0,70,65,3.79
579,1505118,2015,Rakuten,14,5,7,0,0,0,0,0,0.417,332,76.2,74,7,29,0,56,1,0,41,39,4.58
580,1505118,2016,Rakuten,13,3,7,0,0,0,0,0,0.3,306,72,72,2,22,3,48,0,0,33,31,3.88
581,1505118,2017,Rakuten,19,8,8,0,0,0,0,0,0.5,424,103,99,11,27,1,74,2,1,51,48,4.19
582,1505118,2018,Rakuten,23,4,9,1,0,0,0,0,0.308,508,117.2,120,12,46,7,99,3,0,55,53,4.05
583,1505118,2019,Rakuten,27,9,6,0,2,3,0,0,0.6,518,117.1,119,14,57,0,84,1,0,59,54,4.14
584,1505118,2020,Rakuten,19,1,3,1,2,2,0,0,0.25,170,38.1,43,6,15,3,26,2,0,22,21,4.93
585,1505118,2022,Rakuten,17,6,4,0,0,0,0,0,0.6,371,90,86,10,24,3,53,0,0,36,34,3.4
586,1505118,2023,Rakuten,10,1,5,0,0,0,0,0,0.167,224,51.1,57,7,16,1,24,1,0,27,26,4.56
587,1505118,2025,Rakuten,2,0,2,0,0,0,0,0,0,32,6,15,1,1,0,1,0,0,7,7,10.5
588,1505130,2017,SoftBank,3,0,0,0,1,1,0,0,0,12,3.1,1,0,1,0,5,0,0,0,0,0
589,1505130,2018,SoftBank,9,0,1,0,0,0,0,0,0,39,7.2,11,1,6,0,4,1,0,6,6,7.04
590,1505130,2019,SoftBank,2,0,0,0,0,0,0,0,0,26,5,6,1,7,0,7,1,0,4,4,7.2
591,1505130,2020,SoftBank,20,4,4,0,0,1,0,0,0.5,246,57,44,2,31,4,67,0,0,21,18,2.84
592,1505130,2021,SoftBank,16,3,4,0,0,1,0,0,0.429,262,59,52,12,35,2,64,0,0,30,28,4.27
593,1505130,2022,SoftBank,16,0,0,0,0,0,0,0,0,82,17,19,4,9,5,14,0,0,12,12,6.35
594,1505130,2023,SoftBank,8,0,0,0,0,0,0,0,0,47,11.1,8,0,8,0,11,0,0,2,2,1.59
595,1505150,2025,ORIX,1,0,0,0,0,0,0,0,0,10,2,4,0,0,0,1,0,0,1,1,4.5
596,41545132,2016,Nippon-Ham,30,7,3,0,1,2,0,0,0.7,392,91.1,91,4,31,2,64,1,0,37,35,3.45
597,41545132,2017,Nippon-Ham,21,6,6,0,0,0,0,0,0.5,521,120,125,13,38,1,99,1,0,51,47,3.53
598,41545132,2018,Nippon-Ham,26,5,8,0,3,3,0,0,0.385,489,113.1,127,9,28,4,82,3,0,61,57,4.53
599,41545132,2019,Nippon-Ham,26,5,7,0,1,1,0,0,0.417,378,92,85,11,23,3,70,1,0,39,36,3.52
600,41545132,2020,Nippon-Ham,28,4,2,0,1,4,0,0,0.667,249,58,57,4,23,2,51,1,0,23,21,3.26
601,41545132,2021,Nippon-Ham,25,6,7,0,0,0,1,1,0.462,595,150,136,13,21,3,102,2,0,61,57,3.42
602,41545132,2022,Nippon-Ham,22,8,7,0,1,1,3,2,0.533,564,147.2,124,9,11,1,98,0,0,35,33,2.01
603,41545132,2023,Nippon-Ham,24,7,9,0,0,0,3,1,0.438,648,163.1,162,14,16,1,83,2,1,59,52,2.87
604,41545132,2024,Nippon-Ham,27,10,9,0,0,0,3,2,0.526,672,166.2,174,15,17,1,103,2,0,55,50,2.7
605,41545132,2025,Nippon-Ham,7,2,2,0,0,0,0,0,0.5,162,39.1,42,2,4,0,17,0,0,13,11,2.52
606,21525138,2019,Chunichi,3,1,2,0,0,0,0,0,0.333,71,16.1,16,2,9,0,9,1,0,11,11,6.06
607,21525138,2020,Chunichi,13,4,5,0,0,0,0,0,0.444,298,72,74,7,17,2,56,7,0,32,31,3.88
608,21525138,2021,Chunichi,17,3,6,0,0,0,0,0,0.333,391,91.1,92,9,31,2,67,1,0,38,38,3.74
609,21525138,2022,Chunichi,8,0,4,0,0,0,0,0,0,183,43.2,46,6,13,1,36,0,0,24,22,4.53
610,21525138,2023,Chunichi,50,5,2,1,20,25,0,0,0.714,201,49.1,33,2,22,2,49,1,0,11,11,2.01
611,21525138,2024,Chunichi,39,1,1,0,7,8,0,0,0.5,174,41,44,1,14,0,33,2,0,16,16,3.51
612,21525138,2025,Chunichi,15,2,2,0,4,6,0,0,0.5,67,16,14,0,4,1,21,3,0,7,6,3.38
613,11715138,2024,Hanshin,1,0,0,0,0,0,0,0,0,5,1,1,0,1,0,2,0,0,0,0,0
614,61765153,2021,Lotte,20,4,1,0,0,0,0,0,0.8,178,41.2,39,4,17,0,28,0,0,16,16,3.46
615,61765153,2022,Lotte,4,2,0,0,0,0,0,0,1,82,19,18,1,10,0,9,1,0,7,7,3.32
616,71575157,2023,Hiroshima,8,0,1,0,0,0,0,0,0,60,12.1,19,6,5,1,11,2,0,13,13,9.49
617,71575157,2024,Hiroshima,13,0,0,1,0,0,0,0,0,72,16.2,20,1,4,1,17,0,0,4,4,2.16
618,81785151,2020,Nippon-Ham,12,3,5,0,0,0,0,0,0.375,269,60.1,63,9,30,3,43,1,0,40,34,5.07
619,81785151,2021,Nippon-Ham,40,3,6,0,9,11,0,0,0.333,376,90.1,74,7,31,4,68,4,0,35,30,2.99
620,81785151,2022,Nippon-Ham,21,0,2,1,1,1,0,0,0,150,34.2,36,3,11,3,25,3,0,24,17,4.41
621,81785151,2023,Nippon-Ham,50,1,4,0,20,21,0,0,0.2,164,42.1,30,1,9,3,35,0,0,9,8,1.7
622,81785151,2024,Nippon-Ham,52,1,4,0,33,34,0,0,0.2,168,42.1,33,5,11,1,33,4,0,10,10,2.13
623,81785151,2025,Nippon-Ham,20,2,0,0,14,16,0,0,1,65,17.1,7,0,5,4,15,1,0,4,4,2.08
624,41745153,2024,ORIX,8,0,1,0,0,0,0,0,0,51,10.1,11,0,7,1,3,0,0,5,4,3.48
625,41745153,2025,ORIX,15,0,0,0,3,3,0,0,0,80,18.1,17,0,6,2,13,1,0,7,7,3.44
626,13715159,2024,DeNA,24,6,9,0,0,0,1,0,0.4,590,136.2,130,6,53,7,119,4,1,61,52,3.42
627,13715159,2025,DeNA,8,4,2,0,0,0,0,0,0.667,215,55,43,2,14,1,44,0,0,7,7,1.15
628,73975155,2022,Hanshin,34,3,2,3,5,8,0,0,0.6,128,32.2,25,2,5,2,46,0,0,12,12,3.31
629,73975155,2023,Hanshin,27,1,0,1,8,9,0,0,1,118,26.1,22,1,16,1,28,3,0,7,5,1.71
630,73975155,2024,Yomiuri,52,2,2,1,20,22,0,0,0.5,183,47,24,5,19,0,54,0,0,10,8,1.53
631,73975155,2025,Yomiuri,17,1,1,0,2,3,0,0,0.5,66,15.1,11,4,9,0,17,0,0,9,9,5.28
632,71775136,2019,Hiroshima,1,0,0,0,0,0,0,0,0,5,1,1,0,1,0,1,0,0,0,0,0
633,71775136,2020,Hiroshima,41,1,1,0,11,12,0,0,0.5,212,51,37,3,23,1,55,3,0,22,22,3.88
634,71775136,2021,Hiroshima,40,2,2,0,12,14,0,0,0.5,175,39.1,45,4,15,2,28,2,0,20,20,4.58
635,71775136,2022,Hiroshima,43,4,0,0,14,18,0,0,1,172,39.1,37,1,18,3,37,1,0,21,14,3.2
636,71775136,2023,Hiroshima,24,2,0,0,1,3,0,0,1,113,26.2,24,1,13,0,25,2,0,12,11,3.71
637,71775136,2024,Hiroshima,5,0,0,0,0,0,0,0,0,25,5,6,0,5,0,5,0,0,1,1,1.8
638,91595157,2023,Lotte,1,0,1,0,0,0,0,0,0,22,4,7,1,3,0,0,2,0,4,1,2.25
639,91595157,2024,Lotte,20,1,0,1,2,3,0,0,1,97,24,21,3,5,2,27,0,0,6,6,2.25
640,91595157,2025,Lotte,14,0,1,0,0,0,0,0,0,63,15,12,3,6,0,15,1,0,6,6,3.6
641,31735155,2022,Yomiuri,16,0,2,0,0,0,0,0,0,82,17.2,16,2,13,1,21,2,0,13,11,5.6
642,31735155,2023,Yomiuri,50,4,4,1,11,15,0,0,0.5,193,47.2,40,4,16,1,55,0,0,19,18,3.4
643,41545157,2024,SoftBank,5,0,0,0,1,1,0,0,0,24,6,5,0,1,0,8,0,0,1,1,1.5
644,71775159,2025,Lotte,12,1,0,1,4,5,0,0,1,73,17.2,13,1,6,0,10,0,0,7,4,2.04
645,41745150,2025,Hanshin,1,0,0,0,0,0,0,0,0,4,1,1,0,0,0,1,0,0,1,1,9
646,1705155,2022,Hanshin,7,0,3,0,0,0,0,0,0,65,14.1,20,2,4,0,16,0,0,8,8,5.02
647,1705155,2023,Hanshin,27,2,0,0,14,15,0,0,1,158,40.1,28,1,12,0,40,0,0,10,8,1.79
648,1705155,2024,Hanshin,70,3,1,0,40,43,0,0,0.75,263,65.1,48,0,18,4,60,1,0,14,13,1.79
649,1705155,2025,Hanshin,18,0,0,1,8,8,0,0,0,72,17,18,0,2,1,16,0,0,2,1,0.53
650,91795114,2007,Seibu,24,11,7,0,0,0,2,2,0.611,650,156.1,131,16,55,8,142,2,0,62,59,3.4
651,91795114,2008,Seibu,26,12,4,0,0,0,4,2,0.75,695,168.1,151,12,48,5,138,4,0,65,64,3.42
652,91795114,2009,Seibu,26,13,5,0,0,1,2,1,0.722,755,179.2,168,25,53,5,138,3,1,73,65,3.26
653,91795114,2010,Seibu,19,10,6,1,0,0,3,2,0.625,460,113.2,100,9,26,5,110,3,0,41,41,3.25
654,91795114,2011,Seibu,21,8,9,0,0,0,3,0,0.471,564,135,131,12,39,3,106,1,0,65,57,3.8
655,91795114,2012,Seibu,26,11,12,0,0,0,4,1,0.478,729,187.2,141,9,40,4,150,3,0,52,51,2.45
656,91795114,2013,Seibu,26,11,5,0,0,0,3,2,0.688,716,178.1,155,17,31,6,138,6,0,63,61,3.08
657,91795114,2014,Seibu,23,13,4,0,0,0,5,4,0.765,630,161.1,126,16,36,2,126,0,0,48,45,2.51
658,91795114,2015,Seibu,16,5,6,0,0,0,5,0,0.455,434,110.1,75,6,25,5,91,0,0,40,37,3.02
659,91795114,2016,Seibu,19,9,7,0,0,0,2,1,0.563,541,130.1,123,8,36,1,104,0,0,42,36,2.49
660,91795114,2017,Rakuten,26,8,10,0,0,0,1,0,0.444,703,176.1,141,19,38,3,189,4,0,56,54,2.76
661,91795114,2018,Rakuten,23,11,4,0,0,0,4,1,0.733,625,159,127,21,29,8,159,3,0,52,48,2.72
662,91795114,2019,Rakuten,15,3,5,0,0,0,0,0,0.375,381,93.2,80,12,25,1,86,1,0,37,37,3.56
663,91795114,2020,Rakuten,11,7,0,0,0,0,2,1,1,269,67.1,48,5,20,1,70,0,0,24,24,3.21
664,91795114,2021,Rakuten,25,9,10,0,0,0,1,1,0.474,620,149,149,17,34,1,131,1,0,62,57,3.44
665,91795114,2022,Rakuten,22,8,10,0,0,0,0,0,0.444,555,141,116,18,28,1,118,2,1,51,50,3.19
666,91795114,2023,Rakuten,20,9,5,0,0,0,1,1,0.643,506,120.1,123,10,20,3,76,2,0,44,41,3.07
667,91795114,2024,Rakuten,22,6,11,0,0,0,3,2,0.353,590,143.1,144,13,29,2,73,1,0,52,45,2.83
668,91795114,2025,Rakuten,7,2,2,0,0,0,0,0,0.5,171,38.2,50,4,7,1,26,0,0,21,21,4.89
669,21525136,2023,Yomiuri,1,0,0,0,0,0,0,0,0,4,1,1,1,0,0,0,0,0,1,1,9
670,1505136,2018,Nippon-Ham,1,0,0,0,1,1,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0
671,1505136,2019,Nippon-Ham,6,1,1,0,0,1,0,0,0.5,78,17.1,21,1,6,0,6,1,0,11,11,5.71
672,1505136,2020,Nippon-Ham,3,0,1,0,0,0,0,0,0,22,3.1,9,0,3,0,0,0,0,7,6,16.2
673,1505136,2021,Nippon-Ham,3,0,0,0,0,0,0,0,0,23,5.1,5,1,2,0,4,0,0,2,2,3.38
674,1505136,2022,Nippon-Ham,11,0,0,1,0,0,0,0,0,38,7.2,10,0,5,0,6,0,0,2,2,2.35
675,1505136,2023,Nippon-Ham,12,0,0,0,0,0,0,0,0,47,11.2,12,1,2,0,11,0,0,4,4,3.09
676,1505136,2024,Nippon-Ham,12,2,1,0,4,6,0,0,0.667,52,11.1,15,2,3,0,6,0,0,8,4,3.18
677,51755155,2022,Nippon-Ham,55,3,5,9,16,19,0,0,0.375,219,51.1,37,3,28,4,58,1,1,21,20,3.51
