SearchID,Year,League,Team,Role,G,W,L,SV,HLD,HP,CG,SHO,WL%,BF,IP,H,HR,BB,HB,SO,WP,BK,R,ER,ERA,stint,GS,K%,BB%,HR%,BABIP,LOB%,IBB,RA-,FIP-,RA9-WAR,WAR
105691,2009,CL,YOMIURI,RP,6,0,0,0,0,0,0,0,,18,4,5,0,2,0,0,0,0,2,2,4.5,1,0,0,0.111,0,0.313,0.714,0,115,115,0,0
105692,2009,PL,ORIX,RP,2,0,0,0,0,0,0,0,,6,1,1,0,2,0,1,0,0,0,0,0,1,0,0.167,0.333,0,0.333,1,0,0,163,0,0
105694,2009,PL,NIPPON-HAM,SP,10,0,1,0,1,1,0,0,0,123,26.7,37,5,8,1,23,0,0,19,18,6.08,1,4,0.187,0.065,0.041,0.372,0.692,0,149,116,-0.4,0.1
105694,2010,PL,NIPPON-HAM,RP,39,10,1,0,6,16,0,0,0.909,275,72,60,3,11,0,54,1,0,22,21,2.63,1,1,0.196,0.04,0.011,0.279,0.734,0,64,71,2.3,1.9
105694,2011,PL,NIPPON-HAM,RP,60,1,3,0,23,24,0,0,0.25,233,59.7,39,1,16,3,36,0,0,12,11,1.66,1,0,0.155,0.069,0.004,0.226,0.813,2,55,91,1.8,0.6
105694,2012,PL,NIPPON-HAM,RP,17,0,0,0,2,2,0,0,,94,21.3,23,2,8,0,18,3,0,9,7,2.95,1,0,0.191,0.085,0.021,0.328,0.78,0,113,108,0,0
105694,2013,PL,NIPPON-HAM,RP,2,0,0,0,0,0,0,0,,17,4,4,0,2,0,2,0,0,3,0,0,1,0,0.118,0.118,0,0.308,0.5,0,172,96,-0.1,0
105694,2014,PL,ORIX,RP,11,0,0,0,0,0,0,0,,63,15,15,1,6,0,8,0,0,4,3,1.8,1,0,0.127,0.095,0.016,0.292,0.867,0,61,110,0.3,0
105694,2015,PL,ORIX,RP,7,0,1,0,0,0,0,0,0,23,5,5,0,3,0,5,0,0,5,5,9,1,0,0.217,0.13,0,0.357,0.375,0,231,79,-0.3,0.1
105696,2009,PL,SOFTBANK,RP,1,0,0,0,0,0,0,0,,5,1,1,0,1,0,1,0,0,1,1,9,1,0,0.2,0.2,0,0.333,0.5,0,212,103,0,0
105696,2011,PL,SOFTBANK,RP,9,0,0,0,0,0,0,0,,61,15.3,9,1,3,2,17,0,0,5,4,2.35,1,0,0.279,0.049,0.016,0.222,0.714,0,92,86,0.1,0.1
105696,2012,PL,SOFTBANK,RP,29,1,1,0,3,4,0,0,0.5,132,31.3,31,1,7,0,28,2,0,10,6,1.72,1,0,0.212,0.053,0.008,0.323,0.765,0,88,73,0.3,0.6
105696,2013,PL,SOFTBANK,RP,23,0,1,0,0,0,0,0,0,130,31,28,2,16,0,27,0,0,12,12,3.48,1,1,0.208,0.123,0.015,0.313,0.777,0,90,103,0.3,0.1
105696,2014,PL,SOFTBANK,RP,25,1,0,0,2,3,0,0,1,130,31.7,28,3,8,0,23,3,0,15,12,3.41,1,0,0.177,0.062,0.023,0.26,0.66,0,108,98,0,0.2
105696,2016,PL,RAKUTEN,RP,2,0,0,0,1,1,0,0,,8,2,1,1,1,0,1,0,0,1,1,4.5,1,0,0.125,0.125,0.125,0,1,0,110,292,0,-0.2
105697,2009,CL,YOKOHAMA,SP,1,0,1,0,0,0,0,0,0,26,6,5,2,3,0,6,0,0,2,2,3,1,1,0.231,0.115,0.077,0.2,1,0,72,175,0.2,-0.1
105697,2010,CL,YOKOHAMA,SP,8,1,2,0,0,0,0,0,0.333,107,21,36,8,9,1,11,2,0,23,23,9.86,1,3,0.103,0.084,0.075,0.364,0.661,1,208,174,-0.8,-0.6
105697,2011,CL,YOKOHAMA,RP,5,0,1,0,0,0,0,0,0,34,9,7,1,2,0,7,0,0,4,4,4,1,1,0.206,0.059,0.029,0.261,0.658,0,113,105,0,0.1
105697,2012,CL,DENA,RP,17,1,0,0,0,0,0,0,1,139,32.3,34,1,9,4,26,3,0,19,18,5.01,1,3,0.187,0.065,0.007,0.347,0.614,1,156,84,-0.5,0.5
105697,2013,CL,DENA,SP,6,1,2,0,0,0,0,0,0.333,126,28.3,30,3,17,1,20,4,0,15,15,4.76,1,6,0.159,0.135,0.024,0.329,0.753,0,110,119,0.2,0.1
105697,2014,CL,DENA,RP,2,0,0,0,0,0,0,0,,8,2,1,0,2,0,1,0,0,0,0,0,1,0,0.125,0.25,0,0.2,1,0,0,135,0.1,0
105697,2015,CL,DENA,RP,27,3,3,0,2,5,0,0,0.5,164,35.3,37,3,20,1,27,3,0,21,17,4.33,1,0,0.165,0.122,0.018,0.309,0.688,0,140,118,-0.5,-0.1
105697,2016,CL,DENA,RP,20,0,0,0,0,0,0,0,,112,26.7,26,3,10,1,19,2,0,12,11,3.71,1,0,0.17,0.089,0.027,0.303,0.762,2,97,105,0.1,0.1
105698,2009,CL,YOKOHAMA,SP,9,0,4,0,0,0,0,0,0,178,37.3,54,8,10,1,24,3,0,31,27,6.51,1,7,0.135,0.056,0.045,0.354,0.632,1,179,130,-0.9,-0.1
105698,2010,CL,YOKOHAMA,SP,15,2,3,0,1,1,0,0,0.4,185,40.7,54,10,11,3,34,1,0,36,34,7.52,1,7,0.184,0.059,0.054,0.361,0.593,0,168,126,-0.9,-0.1
105698,2011,CL,YOKOHAMA,RP,47,3,0,0,15,18,0,0,1,181,45.7,33,2,12,3,41,2,0,8,8,1.58,1,0,0.227,0.066,0.011,0.261,0.885,2,45,77,1.6,0.8
105698,2012,CL,DENA,RP,52,3,5,1,21,24,0,0,0.375,202,49.7,37,4,18,2,42,2,2,18,18,3.26,1,0,0.208,0.089,0.02,0.254,0.759,2,96,100,0.4,0.4
105698,2013,CL,DENA,RP,25,3,1,0,7,10,0,0,0.75,109,28.3,20,0,5,1,21,1,0,5,4,1.27,1,0,0.193,0.046,0,0.25,0.808,0,37,54,1.3,1
105698,2014,CL,DENA,RP,16,1,1,0,1,2,0,0,0.5,73,15.3,19,3,6,0,14,1,0,12,8,4.7,1,0,0.192,0.082,0.041,0.32,0.625,0,155,116,-0.3,0
105698,2015,PL,RAKUTEN,RP,2,0,0,0,0,0,0,0,,25,5.3,7,0,3,0,2,1,0,4,4,6.75,1,0,0.08,0.12,0,0.389,0.6,0,169,105,-0.1,0
105702,2009,CL,YOMIURI,RP,25,0,0,0,3,3,0,0,,118,29.3,23,2,12,0,23,1,0,13,11,3.38,1,0,0.195,0.102,0.017,0.269,0.683,1,102,91,0.1,0.3
105705,2009,CL,HIROSHIMA,SP,25,5,3,0,0,3,0,0,0.625,271,60,75,9,19,4,41,3,0,37,35,5.25,1,7,0.151,0.07,0.033,0.346,0.714,2,140,122,-0.7,0
105705,2010,CL,HIROSHIMA,SP,5,1,3,0,0,0,0,0,0.25,110,22.7,36,5,8,1,19,1,0,21,20,7.94,1,5,0.173,0.073,0.045,0.431,0.632,0,184,124,-0.6,0
105707,2009,PL,LOTTE,RP,16,1,1,0,0,1,0,0,0.5,135,29.7,31,1,15,0,23,0,0,14,13,3.94,1,0,0.17,0.111,0.007,0.33,0.717,2,99,84,0.1,0.4
105707,2010,PL,LOTTE,RP,7,0,0,0,0,0,0,0,,67,15,16,0,7,0,6,0,0,7,7,4.2,1,0,0.09,0.104,0,0.302,0.696,0,99,97,0,0.1
105707,2011,PL,LOTTE,SP,14,4,7,0,0,0,1,1,0.364,349,83.7,82,3,19,4,36,1,2,36,33,3.55,1,13,0.103,0.054,0.009,0.289,0.685,1,118,107,0.3,0.8
105707,2012,PL,LOTTE,SP,5,0,1,0,0,0,0,0,0,104,26,24,2,6,2,11,0,1,9,8,2.77,1,5,0.106,0.058,0.019,0.275,0.788,0,90,122,0.4,0.1
105707,2013,PL,LOTTE,RP,42,3,0,0,2,5,0,0,1,269,61.7,65,6,25,0,41,0,0,23,21,3.06,1,1,0.152,0.093,0.022,0.316,0.821,1,85,112,0.8,0.1
105707,2014,PL,LOTTE,RP,31,2,1,0,0,2,0,0,0.667,185,44.3,44,12,12,1,24,1,0,23,22,4.47,1,0,0.13,0.065,0.065,0.235,0.846,0,119,175,-0.2,-1.1
105707,2015,PL,LOTTE,RP,2,1,0,0,0,1,0,0,1,9,2,2,0,1,0,3,0,0,2,2,9,1,0,0.333,0.111,0,0.4,0.333,0,233,50,-0.2,0.1
105708,2009,PL,ORIX,SP,4,0,3,0,0,0,0,0,0,80,17.7,15,6,10,3,11,2,0,15,15,7.64,1,4,0.138,0.125,0.075,0.2,0.663,0,176,223,-0.4,-0.6
105708,2010,PL,ORIX,SP,6,0,3,0,0,0,0,0,0,110,23,31,2,14,1,11,0,0,20,17,6.65,1,5,0.1,0.127,0.018,0.382,0.602,0,179,131,-0.6,-0.1
105708,2011,PL,ORIX,RP,2,0,0,0,0,0,0,0,,14,2.7,4,0,1,1,1,0,0,0,0,0,1,0,0.071,0.071,0,0.4,1,0,0,136,0.1,0
105709,2009,CL,HANSHIN,RP,6,0,0,0,0,0,0,0,,36,8,7,1,3,1,8,0,0,6,5,5.63,1,0,0.222,0.083,0.028,0.261,0.521,0,172,110,-0.2,0
105709,2010,CL,HANSHIN,RP,65,7,3,0,14,21,0,0,0.7,296,71.7,72,11,13,3,71,1,0,33,31,3.89,1,0,0.24,0.044,0.037,0.319,0.758,2,93,92,0.7,0.9
105709,2011,CL,HANSHIN,RP,21,1,0,0,1,2,0,0,1,96,26.3,17,0,4,1,21,1,0,6,5,1.71,1,0,0.219,0.042,0,0.254,0.727,0,62,60,0.6,0.6
105709,2013,CL,HANSHIN,RP,3,0,1,0,0,0,0,0,0,7,1,2,0,2,0,0,0,0,3,3,27,1,0,0,0.286,0,0.4,0.25,0,682,200,-0.3,-0.1
105711,2009,PL,SOFTBANK,RP,1,0,0,0,0,0,0,0,,5,1,1,1,1,0,1,0,0,1,1,9,1,0,0.2,0.2,0.2,0,1,0,212,476,0,-0.1
105711,2010,PL,SOFTBANK,SP,3,0,2,0,0,0,0,0,0,36,6.7,7,2,10,0,4,1,0,9,9,12.15,1,2,0.111,0.278,0.056,0.263,0.563,0,289,273,-0.5,-0.4
105711,2012,PL,SOFTBANK,RP,4,0,1,0,0,0,0,0,0,62,11.3,18,2,7,2,5,3,0,13,11,8.74,1,1,0.081,0.113,0.032,0.348,0.579,0,316,190,-0.8,-0.4
105711,2013,PL,SOFTBANK,SP,6,0,1,0,0,0,0,0,0,87,19.7,20,1,8,2,18,2,1,10,10,4.58,1,3,0.207,0.092,0.011,0.358,0.699,0,119,96,0,0.3
105711,2014,PL,SOFTBANK,RP,3,0,0,0,0,0,0,0,,11,2.3,4,0,1,0,3,0,0,2,2,7.71,1,0,0.273,0.091,0,0.571,0.6,0,195,56,-0.1,0.1
105711,2015,PL,SOFTBANK,RP,7,1,0,0,0,1,0,0,1,61,13,15,3,8,0,8,1,0,12,12,8.31,1,0,0.131,0.131,0.049,0.286,0.585,0,208,168,-0.6,-0.4
105713,2009,CL,HIROSHIMA,SP,9,1,3,0,0,0,0,0,0.25,186,45.7,38,4,15,1,28,1,0,20,19,3.74,1,8,0.151,0.081,0.022,0.262,0.702,1,100,106,0.5,0.4
105713,2010,CL,HIROSHIMA,SP,11,0,4,0,0,0,0,0,0,167,37.3,42,7,18,3,24,1,0,26,22,5.3,1,7,0.144,0.108,0.042,0.321,0.695,0,138,141,-0.3,-0.3
105713,2011,CL,HIROSHIMA,SP,11,1,2,0,0,0,0,0,0.333,134,30.3,34,0,7,3,22,1,0,11,10,2.97,1,3,0.164,0.052,0,0.362,0.75,0,98,79,0.3,0.6
105713,2012,CL,HIROSHIMA,SP,24,4,8,1,1,1,1,1,0.333,405,96,86,8,34,1,70,3,0,35,30,2.81,1,13,0.173,0.084,0.02,0.279,0.783,0,104,113,0.8,0.5
105713,2013,CL,HIROSHIMA,RP,33,2,2,0,2,3,0,0,0.5,267,61.3,58,6,26,5,50,5,0,27,22,3.23,1,3,0.187,0.097,0.022,0.299,0.769,0,100,107,0.4,0.2
105713,2014,CL,HIROSHIMA,RP,11,0,0,0,0,0,0,0,,90,17,26,1,11,1,20,1,0,16,12,6.35,1,0,0.222,0.122,0.011,0.439,0.601,1,199,88,-0.5,0.2
105713,2015,CL,HIROSHIMA,RP,11,0,1,0,1,1,0,0,0,71,18,16,2,2,1,11,0,0,7,6,3,1,1,0.155,0.028,0.028,0.264,0.741,0,97,107,0.1,0.1
105713,2017,CL,HIROSHIMA,RP,4,0,0,0,0,0,0,0,,23,5,7,1,2,0,5,0,0,3,3,5.4,1,0,0.217,0.087,0.043,0.429,0.789,0,135,126,0,0
105714,2009,PL,SEIBU,SP,25,3,5,1,3,4,0,0,0.375,247,56.7,60,9,23,2,33,4,0,29,28,4.45,1,7,0.134,0.093,0.036,0.302,0.773,1,103,130,0.4,-0.3
105714,2010,PL,SEIBU,SP,27,2,2,0,1,2,0,0,0.5,319,68.3,92,9,23,4,40,4,0,40,39,5.14,1,8,0.125,0.072,0.028,0.356,0.742,1,118,119,0,0
105714,2011,PL,SEIBU,RP,4,0,1,0,0,0,0,0,0,20,4.3,8,2,0,0,3,0,0,5,5,10.38,1,0,0.15,0,0.1,0.4,0.577,0,306,216,-0.4,-0.2
105714,2012,PL,SEIBU,SP,23,8,5,0,0,0,0,0,0.615,496,115.3,128,8,36,5,49,4,0,42,38,2.97,1,18,0.099,0.073,0.016,0.316,0.805,0,94,120,1.7,0.3
105714,2013,PL,SEIBU,SP,30,11,7,0,1,4,0,0,0.611,643,152.7,141,17,41,8,93,3,0,71,67,3.95,1,24,0.145,0.064,0.026,0.268,0.716,1,103,111,1.7,1.1
105714,2014,PL,SEIBU,SP,25,8,10,0,1,2,2,0,0.444,522,120.3,123,15,42,5,68,6,0,68,60,4.49,1,21,0.13,0.08,0.029,0.276,0.685,1,125,122,0,0.2
105714,2015,PL,SEIBU,SP,27,7,7,0,0,0,0,0,0.5,565,134.3,127,15,46,4,77,1,0,68,63,4.22,1,22,0.136,0.081,0.027,0.271,0.699,0,112,115,0.8,0.7
105714,2016,PL,SEIBU,SP,22,3,9,1,1,1,0,0,0.25,474,107,112,10,43,5,62,3,0,56,46,3.87,1,18,0.131,0.091,0.021,0.304,0.712,0,113,114,0.5,0.6
105714,2017,PL,SEIBU,SP,24,11,10,0,0,0,2,1,0.524,577,144,128,10,24,5,113,2,0,62,58,3.63,1,24,0.196,0.042,0.017,0.289,0.664,1,93,75,2.3,3.8
105714,2018,CL,YOMIURI,SP,25,4,4,0,1,1,0,0,0.5,300,71.3,74,15,21,2,54,3,0,38,38,4.79,1,9,0.18,0.07,0.05,0.296,0.776,2,105,123,0.5,-0.1
105714,2019,CL,YOMIURI,RP,13,1,2,1,3,4,0,0,0.333,81,18,19,1,6,0,16,1,0,10,7,3.5,1,1,0.198,0.074,0.012,0.327,0.636,0,114,76,0,0.5
105714,2021,CL,YOMIURI,RP,9,0,1,1,4,4,0,0,0,63,16.3,8,1,6,0,15,0,0,3,3,1.65,1,1,0.238,0.095,0.016,0.179,0.873,1,41,76,0.8,0.4
105718,2009,PL,ORIX,RP,1,0,0,0,0,0,0,0,,6,1,3,0,0,0,0,0,0,2,2,18,1,0,0,0,0,0.5,0.333,0,415,79,-0.1,0
105720,2009,CL,HANSHIN,RP,13,1,1,0,0,0,0,0,0.5,137,31.3,39,4,6,0,18,1,0,20,19,5.46,1,3,0.131,0.044,0.029,0.34,0.635,0,146,110,-0.4,0.1
105720,2010,CL,HANSHIN,RP,1,0,0,0,0,0,0,0,,4,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0.25,0,0.333,1,0,0,168,0,0
105720,2011,CL,HANSHIN,SP,3,1,0,0,0,0,0,0,1,46,10.7,14,1,2,1,5,0,0,4,4,3.38,1,2,0.109,0.043,0.022,0.351,0.833,0,102,127,0.1,0
105720,2012,CL,HANSHIN,RP,10,0,0,0,1,1,0,0,,48,11,10,1,4,0,6,0,0,3,3,2.45,1,0,0.125,0.083,0.021,0.257,0.873,0,79,131,0.1,-0.1
105720,2013,CL,DENA,SP,6,0,2,0,0,0,0,0,0,98,21,27,4,11,1,11,1,0,17,17,7.29,1,5,0.112,0.112,0.041,0.343,0.659,0,168,148,-0.4,-0.2
105723,2009,PL,SEIBU,RP,2,0,0,0,0,0,0,0,,10,1,4,0,3,0,2,1,0,3,3,27,1,0,0.2,0.3,0,0.8,0.571,0,604,137,-0.2,0
105723,2010,PL,SEIBU,RP,2,0,0,0,0,0,0,0,,12,2.3,2,1,3,0,2,1,0,2,2,7.71,1,0,0.167,0.25,0.083,0.167,0.833,0,173,270,-0.1,-0.1
105723,2012,PL,SEIBU,RP,3,0,0,0,0,0,0,0,,12,2.7,0,0,3,1,4,1,0,0,0,0,1,0,0.333,0.25,0,0,1,0,0,137,0.1,0
105723,2014,PL,SEIBU,RP,10,0,0,0,1,1,0,0,,63,14.7,14,1,8,0,17,2,0,3,3,1.84,1,0,0.27,0.127,0.016,0.351,0.922,0,45,86,0.4,0.2
105723,2015,PL,SEIBU,RP,18,1,0,0,0,1,0,0,1,91,19,19,3,15,0,15,2,0,11,11,5.21,1,0,0.165,0.165,0.033,0.291,0.772,0,128,148,-0.1,-0.3
105725,2009,CL,YAKULT,SP,1,0,0,0,0,0,0,0,,25,6,5,1,2,0,3,0,0,3,3,4.5,1,1,0.12,0.08,0.04,0.222,0.714,0,111,136,0,0
105725,2010,CL,YAKULT,SP,1,0,1,0,0,0,0,0,0,12,2,7,2,0,0,1,0,0,4,4,18,1,1,0.083,0,0.167,0.625,0.714,0,383,287,-0.2,-0.2
105725,2011,CL,YAKULT,SP,12,1,6,0,0,0,0,0,0.143,253,55,59,5,30,5,36,3,0,28,26,4.25,1,12,0.142,0.119,0.02,0.321,0.759,1,131,137,-0.1,-0.2
105726,2009,PL,SEIBU,RP,1,0,0,0,0,0,0,0,,17,3.7,4,0,2,0,3,0,0,3,3,7.36,1,0,0.176,0.118,0,0.364,0.5,0,165,79,-0.1,0
105726,2010,PL,SEIBU,RP,9,1,0,0,0,1,0,0,1,73,16.3,13,0,11,0,15,1,1,4,4,2.2,1,1,0.205,0.151,0,0.295,0.833,0,50,86,0.5,0.2
105726,2011,PL,SEIBU,RP,2,0,0,0,0,0,0,0,,7,2,1,0,0,0,1,0,0,0,0,0,1,0,0.143,0,0,0.167,1,0,0,62,0.1,0
105726,2012,PL,SEIBU,SP,14,1,2,0,2,2,0,0,0.333,145,31.7,34,2,12,4,17,4,0,21,17,4.83,1,4,0.117,0.083,0.014,0.302,0.614,1,172,120,-0.7,0
105726,2013,PL,SEIBU,RP,9,1,1,0,1,2,0,0,0.5,54,13.7,10,3,6,0,4,1,0,5,5,3.29,1,2,0.074,0.111,0.056,0.184,0.932,0,81,190,0.3,-0.4
105726,2014,PL,SEIBU,RP,47,0,1,0,8,8,0,0,0,206,48.7,39,2,22,2,33,3,0,20,20,3.7,1,1,0.16,0.107,0.01,0.252,0.714,1,91,96,0.5,0.4
105726,2015,PL,SEIBU,RP,67,6,1,1,11,17,0,0,0.857,255,57.3,55,1,36,1,36,4,0,18,18,2.83,1,0,0.141,0.141,0.004,0.316,0.817,2,69,99,1.3,0.4
105726,2016,PL,SEIBU,RP,64,5,3,0,14,19,0,0,0.625,261,61,58,5,20,1,53,3,0,24,24,3.54,1,0,0.203,0.077,0.019,0.301,0.764,0,85,89,0.8,0.8
105726,2017,PL,SEIBU,RP,58,5,2,0,13,18,0,0,0.714,234,57.3,47,3,16,3,36,1,0,21,20,3.14,1,0,0.154,0.068,0.013,0.26,0.728,0,79,87,1,0.8
105726,2018,PL,SEIBU,RP,35,1,2,0,9,10,0,0,0.333,140,29.7,36,4,19,3,22,0,0,22,21,6.37,1,0,0.157,0.136,0.029,0.364,0.687,1,153,129,-0.6,-0.3
105726,2019,PL,SEIBU,RP,10,1,1,0,1,1,0,0,0.5,68,14.7,14,1,12,1,5,0,0,11,10,6.14,1,2,0.074,0.176,0.015,0.277,0.625,0,153,145,-0.3,-0.2
105726,2020,PL,SEIBU,RP,3,0,0,0,0,0,0,0,,28,3.7,9,0,7,0,4,0,0,11,9,22.09,1,0,0.143,0.25,0,0.6,0.313,0,632,137,-0.5,0
105726,2021,PL,SEIBU,RP,46,0,2,0,9,9,0,0,0,120,30.7,17,2,14,0,25,0,0,7,6,1.76,1,0,0.208,0.117,0.017,0.203,0.851,1,54,95,0.9,0.2
105730,2009,CL,YAKULT,RP,1,0,0,0,0,0,0,0,,4,0,3,1,1,0,0,2,0,3,3,-1,1,0,0,0.25,0.25,1,0.385,0,-1,-1,-0.2,-0.1
105730,2010,CL,YAKULT,SP,1,0,1,0,0,0,0,0,0,24,5.3,7,0,1,1,3,0,0,4,4,6.75,1,1,0.125,0.042,0,0.412,0.556,0,144,74,0,0.1
105730,2011,CL,YAKULT,SP,23,6,3,0,0,0,1,0,0.667,366,88.7,74,4,32,5,66,2,1,22,20,2.03,1,13,0.18,0.087,0.011,0.285,0.844,2,64,96,2.6,1.2
105730,2012,CL,YAKULT,SP,28,8,9,0,0,0,2,1,0.471,668,156.7,156,13,52,9,91,5,0,73,66,3.79,1,27,0.136,0.078,0.019,0.297,0.724,2,124,118,0.2,0.8
105730,2013,CL,YAKULT,SP,9,0,5,0,0,0,0,0,0,186,40,44,5,23,3,26,0,1,33,31,6.98,1,9,0.14,0.124,0.027,0.322,0.587,0,175,129,-0.8,0
105730,2014,CL,YAKULT,RP,14,0,2,0,0,0,0,0,0,140,29,41,6,18,0,16,5,0,25,24,7.45,1,1,0.114,0.129,0.043,0.35,0.672,1,174,149,-0.8,-0.4
105731,2009,PL,RAKUTEN,RP,2,0,0,0,0,0,0,0,,25,5,10,0,1,0,2,0,0,5,5,9,1,0,0.08,0.04,0,0.476,0.545,0,205,75,-0.2,0.1
105731,2010,PL,RAKUTEN,RP,12,0,1,0,5,5,0,0,0,58,12.7,15,2,5,0,11,3,0,8,7,4.97,1,0,0.19,0.086,0.034,0.333,0.698,0,131,115,-0.1,0
105731,2012,PL,RAKUTEN,SP,16,8,5,0,0,0,0,0,0.615,414,103.3,87,4,22,5,79,4,0,30,29,2.53,1,16,0.191,0.053,0.01,0.288,0.775,0,76,83,2.5,2.2
105731,2013,PL,RAKUTEN,SP,11,3,4,0,1,1,1,0,0.429,247,59,63,6,19,0,45,1,0,31,29,4.42,1,10,0.182,0.077,0.024,0.328,0.693,0,119,103,0.2,0.7
105731,2014,PL,RAKUTEN,SP,25,8,13,0,0,0,1,1,0.381,662,154.3,160,11,46,4,99,3,0,70,65,3.79,1,25,0.15,0.069,0.017,0.297,0.719,2,102,97,1.7,2.2
105731,2015,PL,RAKUTEN,SP,14,5,7,0,0,0,0,0,0.417,332,76.7,74,7,29,0,56,1,0,41,39,4.58,1,14,0.169,0.087,0.021,0.294,0.665,1,121,101,0.2,0.9
105731,2016,PL,RAKUTEN,SP,13,3,7,0,0,0,0,0,0.3,306,72,72,2,22,3,48,0,0,33,31,3.88,1,13,0.157,0.072,0.007,0.318,0.679,0,101,84,0.8,1.6
105731,2017,PL,RAKUTEN,SP,19,8,8,0,0,0,0,0,0.5,424,103,99,11,27,1,74,2,1,51,48,4.19,1,19,0.175,0.064,0.026,0.298,0.681,0,109,98,0.8,1.4
105731,2018,PL,RAKUTEN,SP,23,4,9,1,0,0,0,0,0.308,508,117.7,120,12,46,7,99,3,0,55,53,4.05,1,22,0.195,0.091,0.024,0.324,0.755,1,99,99,1.6,1.6
105731,2019,PL,RAKUTEN,SP,27,9,6,0,2,3,0,0,0.6,518,117.3,119,14,57,0,84,1,0,59,54,4.14,1,18,0.162,0.11,0.027,0.303,0.748,3,106,113,1.1,0.7
105731,2020,PL,RAKUTEN,SP,19,1,3,1,2,2,0,0,0.25,170,38.3,43,6,15,3,26,2,0,22,21,4.93,1,6,0.153,0.088,0.035,0.316,0.741,0,123,128,-0.1,-0.1
105731,2022,PL,RAKUTEN,SP,17,6,4,0,0,0,0,0,0.6,371,90,86,10,24,3,53,0,0,36,34,3.4,1,17,0.143,0.065,0.027,0.281,0.778,0,101,121,1.1,0.3
105732,2009,PL,ORIX,RP,3,0,0,0,0,0,0,0,,13,4,0,0,1,0,2,0,0,0,0,0,1,0,0.154,0.077,0,0,1,0,0,72,0.2,0
105732,2010,PL,ORIX,RP,18,0,0,0,1,1,0,0,,128,31.7,21,3,14,1,31,0,0,12,12,3.41,1,1,0.242,0.109,0.023,0.243,0.755,0,78,100,0.5,0.2
105732,2011,PL,ORIX,SP,25,10,7,1,0,1,1,0,0.588,537,130.7,109,8,26,16,106,1,0,49,44,3.03,1,18,0.197,0.048,0.015,0.277,0.73,0,103,99,1.3,1.7
105732,2012,PL,ORIX,SP,19,8,3,0,0,0,2,1,0.727,503,123,106,3,33,5,87,2,0,41,38,2.78,1,19,0.173,0.066,0.006,0.286,0.737,0,89,85,2.2,2.5
105732,2013,PL,ORIX,SP,28,9,8,0,0,0,3,0,0.529,708,166,178,13,42,14,137,5,0,74,67,3.63,1,28,0.194,0.059,0.018,0.343,0.741,0,103,93,1.8,2.8
105732,2014,PL,ORIX,SP,24,12,10,0,0,0,3,1,0.545,640,156,146,11,35,7,119,1,0,65,57,3.29,1,24,0.186,0.055,0.017,0.288,0.713,1,96,89,2.3,2.9
105732,2015,PL,ORIX,SP,24,10,6,0,0,0,3,2,0.625,655,162.7,140,11,43,6,143,3,0,46,43,2.38,1,24,0.218,0.066,0.017,0.295,0.824,0,65,84,5.1,3.4
105732,2016,PL,ORIX,SP,26,10,12,0,0,0,2,1,0.455,712,165.3,171,4,48,8,108,2,0,80,76,4.14,1,26,0.152,0.067,0.006,0.325,0.664,1,110,85,1.1,3.5
105732,2017,PL,ORIX,SP,17,5,6,0,0,0,3,1,0.455,483,117.7,108,14,29,7,88,0,0,46,45,3.44,1,17,0.182,0.06,0.029,0.287,0.788,0,88,106,2.2,1.1
105732,2018,PL,ORIX,SP,25,10,13,0,0,0,0,0,0.435,679,162.3,162,15,36,6,119,1,0,66,65,3.6,1,25,0.175,0.053,0.022,0.301,0.754,2,88,89,3.1,3.2
105732,2019,CL,HANSHIN,SP,26,10,8,0,0,0,1,1,0.556,702,172.3,159,12,36,9,112,2,0,60,56,2.92,1,26,0.16,0.051,0.017,0.283,0.769,2,76,91,4.5,3.1
105732,2020,CL,HANSHIN,SP,21,11,5,0,0,0,4,2,0.688,582,147.7,116,15,28,4,115,1,1,44,37,2.26,1,21,0.198,0.048,0.026,0.243,0.819,2,65,92,4.7,2.5
105732,2021,CL,HANSHIN,SP,24,6,9,0,0,0,2,0,0.4,610,143.7,143,12,40,4,95,2,0,68,60,3.76,1,24,0.156,0.066,0.02,0.296,0.699,6,110,99,1.1,2.1
105732,2022,CL,HANSHIN,SP,23,9,9,0,0,0,2,2,0.5,599,148.3,132,8,26,5,93,2,0,40,36,2.18,1,23,0.155,0.043,0.013,0.268,0.81,3,67,88,4.4,2.8
105733,2009,CL,CHUNICHI,RP,1,0,0,0,0,0,0,0,,4,1,0,0,0,1,1,0,0,0,0,0,1,0,0.25,0,0,0,1,0,0,118,0,0
105733,2010,CL,CHUNICHI,SP,3,1,1,0,0,0,0,0,0.5,57,14,11,1,7,0,12,0,0,6,6,3.86,1,3,0.211,0.123,0.018,0.286,0.723,0,91,99,0.2,0.2
105733,2011,CL,CHUNICHI,SP,9,2,4,0,0,1,0,0,0.333,196,42.7,46,0,19,8,27,2,0,23,17,3.59,1,7,0.138,0.097,0,0.351,0.685,0,155,117,-0.6,0.2
105733,2012,CL,CHUNICHI,SP,2,1,0,0,0,0,0,0,1,35,9.7,3,0,5,0,3,1,1,1,1,0.93,1,2,0.086,0.143,0,0.115,0.875,0,31,133,0.5,0
